timestamp,src_ip,dst_ip,protocol,bytes,Label,model_score,attack_type,country,lat,lon
2025-08-23 13:28:05.665950,76.30.215.119,125.137.64.42,UDP,815,Benign,0.45999056463283683,None,IN,18.291460937524114,78.35089654501894
2025-08-23 13:28:20.665950,142.236.24.34,85.136.187.111,UDP,5746,Benign,0.3599497435517005,None,JP,35.006000121565876,140.59056800371448
2025-08-23 13:28:35.665950,67.249.151.254,15.226.184.69,HTTPS,22808,Attack,0.6388117490320595,WebAttack,CN,36.02048044314957,107.07962638385467
2025-08-23 13:28:50.665950,118.233.72.26,105.249.149.64,UDP,3704,Attack,0.4034394164700114,WebAttack,ZA,-27.351421962323865,19.427665142902132
2025-08-23 13:29:05.665950,148.191.103.10,41.214.70.56,DNS,4103,Benign,0.5463366300647442,None,FR,49.72776252278034,4.846772528824229
2025-08-23 13:29:20.665950,211.66.151.5,151.235.24.219,HTTPS,6225,Benign,0.2667712878485245,None,BR,-15.19033680091391,-56.175200325432975
2025-08-23 13:29:35.665950,195.185.26.208,105.133.118.162,TCP,3143,Benign,0.4774654439505767,None,CN,33.56591445852639,100.08958677172032
2025-08-23 13:29:50.665950,113.14.162.204,191.8.59.125,TCP,3828,Benign,0.48483246214066256,None,ZA,-33.25374410301547,28.7919977079653
2025-08-23 13:30:05.665950,105.180.43.26,49.224.50.188,TCP,3750,Benign,0.12992924634391056,None,IN,21.231071893039452,82.23556010638988
2025-08-23 13:30:20.665950,175.161.214.95,70.36.30.226,TCP,2975,Benign,0.12667936338931587,None,IN,26.359460773043736,85.12099252630127
2025-08-23 13:30:35.665950,178.83.139.215,169.61.92.186,TCP,13135,Benign,0.3268003644931724,None,IN,21.947735260637756,77.78935790817627
2025-08-23 13:30:50.665950,132.86.175.183,14.163.163.245,HTTP,7107,Benign,0.5013017296884089,None,AU,-29.284781316710017,134.10728599223404
2025-08-23 13:31:05.665950,112.128.245.89,79.7.153.36,TCP,6005,Benign,0.16263519824343498,None,FR,44.384989741885,3.78206424025709
2025-08-23 13:31:20.665950,66.157.130.122,48.84.27.196,TCP,9384,Benign,0.35394280368910375,None,IN,19.04021449538772,78.86341330021833
2025-08-23 13:31:35.665950,149.216.83.177,190.207.213.204,HTTPS,3977,Benign,0.36117165133331003,None,CN,33.84499369971273,101.96159193791229
2025-08-23 13:31:50.665950,116.213.212.190,208.50.103.230,TCP,2645,Benign,0.026693265238554403,None,US,38.830265437664444,-101.28825409364015
2025-08-23 13:32:05.665950,253.224.115.38,170.100.28.127,HTTPS,3034,Benign,0.38414151499547083,None,US,40.72348715254985,-97.95841330151315
2025-08-23 13:32:20.665950,253.142.249.250,82.9.105.167,TCP,4921,Benign,0.1690576703747885,None,IN,22.30495292330662,75.69942047501308
2025-08-23 13:32:35.665950,110.179.206.46,210.0.38.21,TCP,2106,Benign,0.27155563865139454,None,CN,38.629408727291604,100.91540952289944
2025-08-23 13:32:50.665950,25.20.215.121,65.14.131.188,HTTP,3293,Attack,0.6581736541606836,BruteForce,GB,55.31050643261794,-0.8192839665362217
2025-08-23 13:33:05.665950,122.132.69.113,61.147.137.87,ICMP,3252,Benign,0.17344909498785147,None,AU,-30.185375600822102,133.51452194554315
2025-08-23 13:33:20.665950,107.111.107.47,105.33.123.110,HTTPS,26893,Benign,0.2521734757047963,None,ZA,-33.24326146882829,25.711618811745055
2025-08-23 13:33:35.665950,215.195.90.18,176.32.97.231,HTTP,534,Benign,0.3000698129426928,None,DE,50.804764907852025,9.125265769751474
2025-08-23 13:33:50.665950,149.219.226.214,61.9.181.84,HTTPS,4256,Benign,0.19775698474482825,None,GB,54.3681996394187,-3.7437678499266065
2025-08-23 13:34:05.665950,104.150.191.195,65.76.0.133,TCP,19546,Benign,0.23847552794783922,None,US,41.95354589969064,-97.32933981189358
2025-08-23 13:34:20.665950,40.241.137.89,80.14.240.28,TCP,5417,Benign,0.35813551083817396,None,US,39.90796044054193,-101.03607462366148
2025-08-23 13:34:35.665950,180.240.199.247,223.22.239.109,HTTP,8979,Benign,0.29287137350928577,None,US,39.926768134659184,-100.57438317667005
2025-08-23 13:34:50.665950,203.60.191.5,107.144.112.98,HTTPS,5323,Attack,0.84632933850547,PortScan,DE,51.79449340784765,8.544636828861755
2025-08-23 13:35:05.665950,122.236.180.55,141.141.138.28,DNS,2881,Benign,0.0873031640597769,None,IN,19.962445653047,78.27089368111335
2025-08-23 13:35:20.665950,37.55.186.237,42.223.98.61,UDP,817,Benign,0.44897963653579365,None,IN,20.81721284969453,84.21730962988771
2025-08-23 13:35:35.665950,102.92.196.73,123.63.30.81,UDP,5792,Benign,0.37592502545739853,None,BR,-11.385419552470623,-56.03036647487147
2025-08-23 13:35:50.665950,59.239.1.193,239.200.9.8,HTTP,2642,Benign,0.3319629411587409,None,IN,20.390222753039993,82.78652274635238
2025-08-23 13:36:05.665950,104.187.50.30,149.204.58.178,TCP,2590,Benign,0.2625989512124468,None,CN,35.82446818303929,106.41336026886975
2025-08-23 13:36:20.665950,11.219.107.76,197.197.29.223,HTTPS,3297,Benign,0.17803335708495507,None,DE,51.11603648808203,15.100936542109979
2025-08-23 13:36:35.665950,167.89.204.123,145.202.19.48,HTTPS,19848,Benign,0.1510875838079549,None,US,43.04443453447792,-89.18994185503317
2025-08-23 13:36:50.665950,200.190.191.189,201.129.36.129,UDP,33653,Benign,0.3628306558845348,None,US,37.02986668292639,-94.30564093763643
2025-08-23 13:37:05.665950,125.181.219.122,132.99.53.122,HTTP,5847,Benign,0.13972243198688303,None,IN,25.03961723697799,81.67700084372359
2025-08-23 13:37:20.665950,94.200.102.223,25.130.8.214,HTTP,3388,Benign,0.2973069602773349,None,US,36.85904536371122,-102.53748905487505
2025-08-23 13:37:35.665950,186.212.183.239,215.203.201.34,TCP,1916,Benign,0.35812409943600737,None,CN,34.2644493466806,100.64133321546687
2025-08-23 13:37:50.665950,162.246.30.52,43.73.93.22,HTTPS,7149,Benign,0.10876812648557292,None,JP,38.0618456742883,139.38057055309568
2025-08-23 13:38:05.665950,89.75.128.183,70.241.129.94,UDP,20461,Benign,0.22503990498738716,None,IN,23.17579173868418,73.80577155624131
2025-08-23 13:38:20.665950,22.39.100.111,194.31.105.144,HTTPS,4032,Benign,0.36233835960721356,None,IN,17.09125245750378,80.74631775387367
2025-08-23 13:38:35.665950,129.64.248.191,204.0.244.72,TCP,732,Benign,0.24401607537258205,None,JP,33.46824534188229,131.895234327717
2025-08-23 13:38:50.665950,234.181.169.149,176.49.140.15,HTTPS,8400,Benign,0.0481369665335586,None,IN,21.29460702367962,82.35670015669385
2025-08-23 13:39:05.665950,79.208.21.166,53.171.7.74,UDP,10811,Attack,0.484910590746246,BruteForce,US,45.66104846940949,-99.56510093580079
2025-08-23 13:39:20.665950,99.236.207.8,46.68.113.147,TCP,1382,Benign,0.26644372694408774,None,CN,39.0156569524967,104.57979083641057
2025-08-23 13:39:35.665950,190.174.16.17,239.165.122.139,HTTPS,5660,Benign,0.1297927720824611,None,BR,-14.820242624079524,-54.145116889261445
2025-08-23 13:39:50.665950,246.89.140.145,117.42.19.148,TCP,7051,Benign,0.5392823036691438,None,CN,29.852177154810608,98.50442076933228
2025-08-23 13:40:05.665950,166.80.239.78,21.81.56.178,TCP,4635,Benign,0.08906862002640151,None,GB,54.2041068360529,1.7040858375827854
2025-08-23 13:40:20.665950,173.5.162.110,74.97.153.158,DNS,2610,Attack,0.690494137264021,PortScan,US,40.705742009116385,-94.59289581513585
2025-08-23 13:40:35.665950,14.238.71.189,201.109.114.159,DNS,11078,Attack,0.8437257032548734,PortScan,DE,50.243262147292995,9.345536704388907
2025-08-23 13:40:50.665950,143.53.252.27,42.246.67.189,UDP,3559,Benign,0.16893172835637418,None,IN,18.473190023633514,80.88578869420203
2025-08-23 13:41:05.665950,13.240.158.245,189.69.77.196,ICMP,1497,Benign,0.08901725871843912,None,GB,54.39791315080347,-3.1726742606312115
2025-08-23 13:41:20.665950,248.162.59.6,90.110.111.103,UDP,953,Benign,0.4527864973957908,None,ZA,-32.955652984734904,23.765469532798736
2025-08-23 13:41:35.665950,197.213.57.49,145.18.252.179,TCP,13476,Attack,0.881348964611063,WebAttack,IN,25.28112165202181,81.17741759676034
2025-08-23 13:41:50.665950,151.216.161.26,241.69.62.221,TCP,8049,Benign,0.4227091047519126,None,US,43.59186199383454,-96.93474522627838
2025-08-23 13:42:05.665950,47.4.217.20,75.207.157.153,HTTP,5273,Benign,0.03330090965321854,None,IN,22.244781578981904,82.92290884022805
2025-08-23 13:42:20.665950,134.197.58.192,104.74.127.199,HTTP,3455,Benign,0.4519973788460489,None,US,40.02427642279829,-97.04335797288398
2025-08-23 13:42:35.665950,242.145.131.17,154.55.21.89,HTTP,3218,Benign,0.4815510903724658,None,IN,18.949589783466102,78.9842538511158
2025-08-23 13:42:50.665950,249.13.205.13,19.158.25.170,HTTP,2078,Benign,0.3425749492045521,None,CN,35.84803204027275,101.91574309636773
2025-08-23 13:43:05.665950,135.127.43.119,169.227.22.47,TCP,3480,Benign,0.17465185652152143,None,ZA,-26.50175716198181,21.464483859028235
2025-08-23 13:43:20.665950,143.18.62.235,13.216.65.194,UDP,901,Benign,0.21945035117983766,None,IN,22.771635146091572,81.33015419017505
2025-08-23 13:43:35.665950,239.235.162.81,144.72.155.77,TCP,2727,Benign,0.29704367100701684,None,IN,21.10923069619115,74.39452044325765
2025-08-23 13:43:50.665950,163.146.147.100,163.168.204.31,UDP,3832,Benign,0.2510002950916619,None,US,42.10993583541899,-95.2825780897616
2025-08-23 13:44:05.665950,163.159.121.176,85.159.181.226,UDP,8005,Benign,0.1858972452457485,None,US,41.164026658452066,-99.4434311780436
2025-08-23 13:44:20.665950,44.103.151.61,200.58.40.112,HTTPS,4760,Benign,0.4774375078148343,None,IN,21.59069384971718,76.44418228677634
2025-08-23 13:44:35.665950,125.144.70.107,194.229.95.182,UDP,9282,Benign,0.13689203478118914,None,GB,56.45140814747884,-5.296172530344402
2025-08-23 13:44:50.665950,50.64.98.32,168.121.155.165,TCP,14462,Benign,0.4924555453268959,None,US,41.092569112061895,-96.57689664305484
2025-08-23 13:45:05.665950,164.140.197.58,105.192.232.74,TCP,11459,Benign,0.19148592834959025,None,ZA,-28.453621324741555,22.856075938590045
2025-08-23 13:45:20.665950,128.141.164.112,183.131.98.126,HTTP,7161,Benign,0.3024775161706953,None,CN,36.303467624086274,108.96629566968946
2025-08-23 13:45:35.665950,207.238.253.68,138.174.74.14,ICMP,4961,Benign,0.43549321802327223,None,CN,35.26468544202474,100.41077304842224
2025-08-23 13:45:50.665950,40.186.207.220,38.139.44.145,TCP,2242,Benign,0.1308367210785195,None,IN,19.22959280264963,77.16550913081441
2025-08-23 13:46:05.665950,144.189.131.173,208.162.193.75,TCP,8883,Benign,0.1561294967027233,None,BR,-15.868274013677397,-52.17666347438224
2025-08-23 13:46:20.665950,90.27.95.237,253.168.194.29,HTTP,18841,Benign,0.21966231101130945,None,FR,42.18707389389617,-0.055570231909801926
2025-08-23 13:46:35.665950,194.30.2.246,18.19.238.14,TCP,6461,Benign,0.2870735436345423,None,IN,18.32015013297084,78.91835599242542
2025-08-23 13:46:50.665950,136.23.14.171,162.176.53.31,HTTPS,22783,Benign,0.6013946427705597,None,IN,18.24786617604455,79.85850229924657
2025-08-23 13:47:05.665950,159.200.230.45,58.103.169.186,HTTP,1450,Benign,0.04933160192059741,None,ZA,-31.86836298996009,24.353452717389217
2025-08-23 13:47:20.665950,194.7.70.248,128.209.157.25,TCP,1952,Benign,0.18190917630537412,None,IN,24.50561052659573,83.41850139265338
2025-08-23 13:47:35.665950,108.114.102.234,191.252.18.200,TCP,9741,Benign,0.2467315765627248,None,DE,50.80609511111556,6.489582713655259
2025-08-23 13:47:50.665950,125.56.207.227,220.135.222.3,DNS,6071,Benign,0.36698467236443033,None,IN,21.204417224710777,79.91328095980593
2025-08-23 13:48:05.665950,30.201.229.146,195.235.254.86,UDP,14059,Benign,0.23998130391216277,None,US,40.48329911127981,-100.5408284587645
2025-08-23 13:48:20.665950,114.196.116.221,209.227.144.142,UDP,4854,Benign,0.09648171845923018,None,IN,24.56895228210592,80.19004014007076
2025-08-23 13:48:35.665950,167.59.97.171,243.8.189.94,HTTPS,2454,Benign,0.24421025530432303,None,IN,19.161036365386774,80.19399655905914
2025-08-23 13:48:50.665950,126.172.150.197,149.203.164.224,HTTPS,4142,Benign,0.12982750004443153,None,BR,-14.756305200645153,-54.86075814969699
2025-08-23 13:49:05.665950,94.133.183.122,139.19.34.53,DNS,1442,Benign,0.432546506771568,None,DE,50.93450157056454,7.696542972097737
2025-08-23 13:49:20.665950,253.237.107.4,175.109.202.180,HTTP,1992,Benign,0.6155544838707379,None,JP,39.04133713943692,139.83492919040873
2025-08-23 13:49:35.665950,93.150.5.32,136.3.154.172,UDP,10699,Benign,0.2776190413346555,None,GB,57.360264234386136,-1.9297864677676086
2025-08-23 13:49:50.665950,106.145.14.168,168.101.46.94,TCP,9879,Benign,0.08403174195964333,None,IN,21.786459549234863,78.24113447780519
2025-08-23 13:50:05.665950,122.95.200.229,172.47.239.91,HTTP,6570,Benign,0.12130705924732561,None,CN,38.982273435154696,106.17396048932493
2025-08-23 13:50:20.665950,202.211.5.112,213.179.83.252,UDP,1240,Benign,0.19259416863350123,None,GB,54.444152491172474,0.19515542758639493
2025-08-23 13:50:35.665950,120.122.190.67,68.138.204.125,UDP,3689,Benign,0.5092223823359892,None,CN,35.46849188095794,102.6111096618949
2025-08-23 13:50:50.665950,106.138.42.145,73.3.75.73,HTTPS,1844,Benign,0.12206948278851719,None,CN,38.84681021646405,101.6438405870725
2025-08-23 13:51:05.665950,96.131.190.196,77.47.153.102,TCP,12597,Attack,0.5603435895160985,Botnet,GB,55.219044188084496,-5.785756930512926
2025-08-23 13:51:20.665950,81.40.210.133,106.76.38.220,UDP,3081,Attack,0.5717393360846494,WebAttack,US,37.961173335231045,-98.49963763939554
2025-08-23 13:51:35.665950,160.213.247.198,58.18.87.211,TCP,2061,Benign,0.2987511847548563,None,GB,56.493552345310874,-6.269480831445694
2025-08-23 13:51:50.665950,35.21.192.212,113.76.76.186,UDP,5033,Benign,0.08203059897859447,None,IN,20.0787684224493,79.1982853746871
2025-08-23 13:52:05.665950,150.111.246.11,28.244.65.10,TCP,2945,Benign,0.09790815824019775,None,CN,35.072941193189486,107.85051037427333
2025-08-23 13:52:20.665950,205.250.233.3,126.213.204.58,TCP,16106,Benign,0.4809447106200602,None,IN,22.83251092049928,77.83962068914116
2025-08-23 13:52:35.665950,137.59.75.87,201.224.141.125,TCP,2730,Benign,0.30533797835614046,None,AU,-25.522080352112283,132.1913871583795
2025-08-23 13:52:50.665950,14.224.17.113,112.83.142.96,ICMP,1604,Benign,0.3322302773019959,None,FR,47.172396340100725,8.193534320881435
2025-08-23 13:53:05.665950,251.232.72.23,33.144.151.158,HTTP,878,Benign,0.14428980700263128,None,BR,-12.545151039823,-47.37089454243706
2025-08-23 13:53:20.665950,202.82.124.175,190.140.189.251,UDP,4795,Benign,0.5147428481661426,None,JP,34.24264230181904,136.00620638833377
2025-08-23 13:53:35.665950,69.46.115.215,47.111.143.194,DNS,3135,Benign,0.4410908454889919,None,ZA,-29.637873588294497,23.317039543176925
2025-08-23 13:53:50.665950,30.24.155.226,209.223.42.8,UDP,1566,Benign,0.2683638569358053,None,GB,57.37368276315406,-1.013965272955752
2025-08-23 13:54:05.665950,237.247.111.239,244.2.124.12,TCP,12725,Benign,0.12055833748822792,None,US,37.40883214065097,-97.98901873182146
2025-08-23 13:54:20.665950,25.73.205.234,84.15.77.208,HTTPS,8381,Benign,0.532160689004942,None,AU,-24.175227777921933,139.24402034313837
2025-08-23 13:54:35.665950,249.237.57.94,59.244.176.63,TCP,4805,Benign,0.0969653460680734,None,CN,33.82633066354928,104.46168967725826
2025-08-23 13:54:50.665950,119.126.168.25,190.234.48.51,DNS,14639,Benign,0.27763188914168857,None,CN,38.453494209601,104.91170462689306
2025-08-23 13:55:05.665950,78.98.115.48,246.32.29.187,TCP,8350,Benign,0.0650681498908151,None,ZA,-28.070236040625574,24.965986885439246
2025-08-23 13:55:20.665950,226.9.98.203,76.14.81.92,DNS,2544,Benign,0.5957875618270388,None,IN,19.714194149377256,82.46975914814301
2025-08-23 13:55:35.665950,11.84.148.214,254.22.205.94,TCP,2140,Benign,0.236448154537431,None,IN,26.124071630477157,81.71069758291232
2025-08-23 13:55:50.665950,173.134.246.209,225.44.61.207,HTTPS,9455,Benign,0.0916594711979646,None,CN,38.666563272843206,105.81425435893492
2025-08-23 13:56:05.665950,192.125.63.2,199.14.243.234,UDP,6748,Benign,0.06485627403779025,None,GB,55.767322462840426,-6.676099416181724
2025-08-23 13:56:20.665950,76.120.41.210,46.63.229.174,DNS,5629,Attack,0.8238574480433847,Infiltration,DE,52.82652724026534,8.935586827824721
2025-08-23 13:56:35.665950,54.250.74.16,184.248.245.172,TCP,2496,Benign,0.16503174043510682,None,CN,38.35981727301556,106.65826362161582
2025-08-23 13:56:50.665950,241.242.17.227,75.156.222.190,UDP,7993,Benign,0.026169337791887737,None,FR,43.710893981889605,2.951196091837917
2025-08-23 13:57:05.665950,245.186.89.144,217.51.181.88,DNS,2685,Attack,0.682254012283455,Infiltration,CN,36.38651899615256,106.67838590146886
2025-08-23 13:57:20.665950,6.184.107.235,57.82.65.150,UDP,4529,Benign,0.7478584402446893,None,AU,-24.342024036556683,139.46149818501377
2025-08-23 13:57:35.665950,175.238.47.42,20.32.71.25,ICMP,15639,Benign,0.18516490897959087,None,IN,19.599659841743602,75.36911038482204
2025-08-23 13:57:50.665950,76.187.76.132,46.72.97.57,HTTP,2896,Benign,0.7138466925619449,None,BR,-13.038011826390086,-48.48626947558625
2025-08-23 13:58:05.665950,231.245.129.218,87.132.54.61,UDP,1396,Benign,0.5810305470485833,None,JP,39.27923575108502,137.30890961251913
2025-08-23 13:58:20.665950,59.154.26.79,89.7.15.246,ICMP,2117,Benign,0.3385687231982269,None,DE,50.145577280585236,13.206049457824196
2025-08-23 13:58:35.665950,72.6.190.111,176.236.115.61,UDP,10888,Benign,0.14710588734759533,None,IN,20.463939249071736,78.77633776989565
2025-08-23 13:58:50.665950,119.173.62.232,15.192.149.131,HTTPS,6025,Benign,0.3619713828541355,None,US,37.748536760365134,-92.21898638332101
2025-08-23 13:59:05.665950,124.11.140.254,102.53.13.36,TCP,4433,Benign,0.21506264211153048,None,JP,31.73252747547302,138.6902608087852
2025-08-23 13:59:20.665950,43.16.62.253,210.238.104.82,TCP,3270,Benign,0.3194701734822187,None,IN,22.547330451301278,76.97845732693206
2025-08-23 13:59:35.665950,209.119.35.213,67.9.48.231,DNS,7246,Benign,0.12904676970833012,None,IN,20.535665512901883,80.1596238683753
2025-08-23 13:59:50.665950,8.68.89.208,111.64.218.57,HTTPS,2491,Benign,0.160430200158067,None,IN,20.71894854288197,79.87182834215481
2025-08-23 14:00:05.665950,36.27.117.93,27.202.112.133,UDP,6276,Benign,0.37361748169436815,None,FR,43.733065954566186,5.614291282331344
2025-08-23 14:00:20.665950,175.75.100.158,71.82.56.120,ICMP,2738,Benign,0.30610715721702286,None,GB,53.53624117740952,-0.6558416041852235
2025-08-23 14:00:35.665950,151.143.13.202,93.14.226.111,TCP,2396,Benign,0.03495895116900932,None,JP,38.94148447295531,145.7251939175079
2025-08-23 14:00:50.665950,71.236.179.124,101.118.75.158,TCP,2951,Benign,0.415843454433388,None,IN,20.60205334194865,78.56578759379319
2025-08-23 14:01:05.665950,125.36.28.195,20.164.130.73,UDP,3639,Benign,0.24229191942212883,None,BR,-14.127040604861467,-52.19885984934142
2025-08-23 14:01:20.665950,143.227.174.174,122.40.166.154,UDP,4726,Benign,0.12768519436038278,None,GB,54.51882069465856,-3.811658150159163
2025-08-23 14:01:35.665950,180.18.204.106,130.22.22.251,UDP,5933,Attack,0.8064966519290734,Botnet,IN,17.509044678983862,79.15700501506254
2025-08-23 14:01:50.665950,21.63.164.27,213.143.8.13,TCP,257,Benign,0.22150768966764148,None,US,41.36230116025589,-97.90682263675113
2025-08-23 14:02:05.665950,55.243.28.148,156.154.50.64,DNS,2575,Benign,0.23721816750124144,None,ZA,-33.73799528728958,23.743631589867633
2025-08-23 14:02:20.665950,25.69.62.164,52.208.37.100,DNS,3593,Benign,0.40257695546905214,None,BR,-16.549038953197567,-51.698436973518
2025-08-23 14:02:35.665950,130.149.223.16,193.145.190.51,HTTP,16383,Benign,0.20980840695392539,None,BR,-16.82303692251791,-53.72946365018189
2025-08-23 14:02:50.665950,146.196.181.100,137.140.167.55,UDP,2071,Benign,0.04178098226175981,None,US,39.36193758342363,-101.24499538424706
2025-08-23 14:03:05.665950,30.44.18.215,109.206.170.44,TCP,5598,Attack,0.7403773708527861,Botnet,JP,35.31886824115536,137.17447882549334
2025-08-23 14:03:20.665950,34.140.170.62,110.195.160.152,HTTPS,16252,Benign,0.44953382247181306,None,CN,35.89693740422936,107.62461298070534
2025-08-23 14:03:35.665950,118.220.99.22,164.242.127.105,HTTP,1719,Benign,0.09659407175268929,None,AU,-27.56314039944111,137.87039905647444
2025-08-23 14:03:50.665950,180.179.110.164,10.99.147.254,TCP,6735,Benign,0.34012663995901743,None,ZA,-28.086261699234054,22.669106390678692
2025-08-23 14:04:05.665950,73.230.242.147,233.108.107.203,HTTPS,2586,Benign,0.3124080753833301,None,ZA,-28.514931078184176,20.075251100597725
2025-08-23 14:04:20.665950,38.69.115.239,140.189.145.94,HTTPS,3282,Benign,0.3410565690100397,None,AU,-25.734533782229303,133.55647916904965
2025-08-23 14:04:35.665950,79.184.147.9,236.239.228.63,HTTPS,2585,Benign,0.24900918990604082,None,US,38.60408320853015,-92.32500369418976
2025-08-23 14:04:50.665950,32.131.49.82,84.24.11.149,HTTP,2736,Benign,0.12004001877768207,None,ZA,-32.048393733363,25.89690350594986
2025-08-23 14:05:05.665950,5.147.86.126,25.10.63.201,ICMP,43370,Benign,0.2027231846725181,None,US,39.0246375124733,-96.94777192540235
2025-08-23 14:05:20.665950,75.164.21.186,126.49.189.89,UDP,9658,Benign,0.20594331033656071,None,AU,-28.80061307187794,136.68805475115772
2025-08-23 14:05:35.665950,68.220.43.34,99.115.95.177,HTTPS,11865,Attack,0.47397844354820073,PortScan,IN,18.2009817194704,83.52169983402395
2025-08-23 14:05:50.665950,77.41.136.106,14.0.208.25,HTTPS,7285,Benign,0.4068945002988986,None,CN,38.050300979962415,100.74140139535865
2025-08-23 14:06:05.665950,95.134.67.147,187.71.68.133,TCP,1359,Benign,0.12050995107237064,None,US,40.55453121518967,-99.77611960609136
2025-08-23 14:06:20.665950,234.221.158.128,105.226.146.23,TCP,6741,Benign,0.390835541831471,None,JP,40.28568621494133,136.71383510148956
2025-08-23 14:06:35.665950,163.184.84.189,9.117.93.178,UDP,11595,Benign,0.0683348015390385,None,US,39.05201212457669,-96.83865680878705
2025-08-23 14:06:50.665950,159.82.94.181,144.32.129.14,HTTPS,2483,Attack,0.8106939205461703,PortScan,DE,50.29621693223284,10.880332671918792
2025-08-23 14:07:05.665950,32.65.186.116,238.0.89.186,DNS,10638,Benign,0.2826157120814737,None,JP,35.180252688640884,140.56893387206824
2025-08-23 14:07:20.665950,138.129.193.60,89.143.206.90,TCP,8634,Benign,0.14012893866333193,None,BR,-14.997911208045421,-53.42066204960167
2025-08-23 14:07:35.665950,216.16.95.144,175.171.207.14,UDP,21625,Attack,0.6335121599379226,Botnet,US,38.150114967133504,-94.48414384796253
2025-08-23 14:07:50.665950,16.45.166.245,221.151.110.183,UDP,3518,Benign,0.12845724195362876,None,DE,51.877470536718,10.191998875552095
2025-08-23 14:08:05.665950,159.106.87.129,143.82.71.162,DNS,2042,Attack,0.24881078030551984,Botnet,US,39.87276016787103,-96.51636334412544
2025-08-23 14:08:20.665950,139.118.84.4,130.26.73.99,HTTPS,3680,Benign,0.13328160829042537,None,BR,-15.474786254595681,-48.31378050323118
2025-08-23 14:08:35.665950,71.153.110.50,215.240.71.220,HTTPS,15497,Benign,0.37926926236189284,None,ZA,-27.472127717452747,26.245372946484903
2025-08-23 14:08:50.665950,140.94.208.225,23.67.141.191,UDP,1138,Benign,0.03709534380011404,None,BR,-9.458542693784231,-50.81751477479461
2025-08-23 14:09:05.665950,203.91.223.65,117.105.92.65,UDP,939,Benign,0.4885623746403087,None,IN,23.516443013933504,81.35804071914764
2025-08-23 14:09:20.665950,47.219.180.106,68.127.62.224,TCP,5279,Attack,0.9295702389908225,WebAttack,IN,21.99531003270849,84.12498199191687
2025-08-23 14:09:35.665950,199.129.105.24,225.112.89.81,TCP,3449,Benign,0.3233794170176799,None,ZA,-28.695575684340568,24.440803701924086
2025-08-23 14:09:50.665950,4.107.18.154,103.214.191.160,HTTPS,4945,Benign,0.3732064718998686,None,IN,25.24103879456584,76.71106079381526
2025-08-23 14:10:05.665950,203.39.49.171,116.206.12.252,HTTPS,10469,Benign,0.4770753353887301,None,CN,37.80079828939856,105.94915219289166
2025-08-23 14:10:20.665950,75.236.194.12,194.123.146.152,DNS,3158,Benign,0.3931820354627364,None,DE,49.73703536850179,10.288156345941228
2025-08-23 14:10:35.665950,195.233.26.113,237.87.10.187,DNS,1098,Benign,0.17988524003387868,None,GB,54.980681316626374,-9.044003403213033
2025-08-23 14:10:50.665950,182.193.48.144,214.14.9.41,UDP,25224,Attack,0.5937798304798731,PortScan,AU,-23.734389334841705,135.1859940711093
2025-08-23 14:11:05.665950,130.59.181.30,155.187.72.52,HTTP,2213,Benign,0.40771865618988107,None,IN,18.113206814910203,79.24995195004682
2025-08-23 14:11:20.665950,84.165.27.25,128.27.64.17,HTTPS,2106,Benign,0.43737778609497013,None,BR,-14.912327046607944,-48.430746685507685
2025-08-23 14:11:35.665950,96.124.9.188,95.171.137.63,HTTPS,11884,Benign,0.27744819998085657,None,CN,38.650979560138666,101.94971902753508
2025-08-23 14:11:50.665950,42.39.224.77,229.253.220.210,TCP,3613,Benign,0.12064827471996896,None,IN,16.041268162376035,74.38287101286208
2025-08-23 14:12:05.665950,248.104.117.42,175.37.230.241,UDP,4671,Benign,0.22269096074182418,None,IN,17.473928637398515,79.40604257823153
2025-08-23 14:12:20.665950,47.164.245.208,70.103.203.53,TCP,7231,Benign,0.3626294967974677,None,CN,35.45898236592918,105.34053216281634
2025-08-23 14:12:35.665950,237.21.184.212,206.171.118.74,DNS,11694,Attack,0.3085452575487398,DoS,US,40.68419898876426,-98.3185011638433
2025-08-23 14:12:50.665950,242.106.26.41,54.19.78.31,ICMP,3763,Benign,0.3303334496164669,None,JP,32.80591888762773,138.3621260510562
2025-08-23 14:13:05.665950,80.161.159.218,135.57.104.10,TCP,16580,Benign,0.1698894778622002,None,US,39.48302687083515,-101.80618086261897
2025-08-23 14:13:20.665950,89.65.11.168,10.239.252.39,HTTP,890,Benign,0.15650829480376224,None,US,42.68442134772141,-99.01675141092477
2025-08-23 14:13:35.665950,73.75.89.201,156.157.36.119,ICMP,9025,Attack,0.7086156497114344,BruteForce,IN,20.77162864268571,77.85478251148676
2025-08-23 14:13:50.665950,10.95.248.226,67.241.42.207,UDP,2510,Benign,0.47576719542483603,None,US,42.147722359077825,-95.38187377769768
2025-08-23 14:14:05.665950,176.19.38.60,213.51.100.56,TCP,14732,Benign,0.37939157038451693,None,FR,44.71971469666249,3.337976092091843
2025-08-23 14:14:20.665950,66.64.178.124,76.67.238.137,HTTP,5506,Benign,0.3269649580485592,None,IN,18.57520785802705,78.06600863476442
2025-08-23 14:14:35.665950,164.151.245.155,231.105.124.92,UDP,2868,Benign,0.7639676025083219,None,GB,56.122184575712616,3.171654629268297
